movie_id,title,release_year,duration,genre,rating,popularity_score,budget,revenue
8193,Movie_8193,2020,60,Crime,4.2,86.4,76319511,225195488
8194,Movie_8194,2008,118,Drama,3.5,16.7,36729512,171207865
8195,Movie_8195,1992,76,Documentary,5.0,43.2,47281233,56811696
8196,Movie_8196,2004,88,Romance,4.0,100.0,63282344,289831995
8197,Movie_8197,2022,64,Family,3.5,9.6,26921147,73446193
8198,Movie_8198,2015,93,Fantasy,4.6,5.3,388454,1137824
8199,Movie_8199,2005,84,Adventure,3.6,79.4,22641331,31367751
8200,Movie_8200,2022,150,Romance,2.8,1.3,26689888,33351485
8201,Movie_8201,2009,94,Adventure,4.1,51.5,22858353,45919259
8202,Movie_8202,2002,61,War,4.7,20.5,88909075,218098238
8203,Movie_8203,2022,119,Action,2.3,64.3,20199725,50173490
8204,Movie_8204,1994,114,Drama,3.1,6.4,26921603,73939469
8205,Movie_8205,2003,112,Mystery,3.1,20.0,3179127,6157027
8206,Movie_8206,2016,138,War,2.5,1.0,63090308,186323724
8207,Movie_8207,2012,156,Thriller,3.3,13.4,12130258,11350089
8208,Movie_8208,2003,111,Comedy,2.9,33.0,13394726,52831856
8209,Movie_8209,1993,127,War,3.8,9.8,44197731,84829945
8210,Movie_8210,2008,112,Fantasy,3.9,45.8,205382011,547358209
8211,Movie_8211,1993,135,Documentary,3.6,6.3,26393899,56555075
8212,Movie_8212,2019,75,Romance,3.7,68.4,19812202,49041231
8213,Movie_8213,2008,138,Drama,4.7,100.0,1843899,5136789
8214,Movie_8214,2020,128,Sci-Fi,5.0,24.4,77410995,387054975
8215,Movie_8215,2020,91,Drama,4.0,37.6,15142321,10766571
8216,Movie_8216,1998,186,Family,3.1,33.5,73232253,116577766
8217,Movie_8217,2002,79,Comedy,3.7,76.9,16582774,20894990
8218,Movie_8218,2003,129,Animation,3.5,100.0,1517237,4252723
8219,Movie_8219,1999,91,Animation,4.0,66.5,34478839,99552932
8220,Movie_8220,2020,137,Horror,2.8,12.1,118253905,460394750
8221,Movie_8221,2012,179,Family,4.1,59.5,11823537,30155396
8222,Movie_8222,2016,143,Romance,3.6,47.8,8357075,31645007
8223,Movie_8223,1995,116,War,3.4,11.8,10215147,36951940
8224,Movie_8224,2015,147,Sci-Fi,3.5,13.8,58603774,139201448
8225,Movie_8225,1991,102,War,4.6,52.9,22895614,41481734
8226,Movie_8226,2002,134,Animation,5.0,82.5,14789800,34918980
8227,Movie_8227,2008,122,Family,3.6,71.9,20601647,37831371
8228,Movie_8228,1990,83,Adventure,2.9,46.6,18487711,47611631
8229,Movie_8229,2021,171,War,3.5,100.0,39238686,66998822
8230,Movie_8230,2011,157,Crime,3.7,65.7,7155054,20350970
8231,Movie_8231,2018,94,Crime,3.6,39.0,35537193,30887335
8232,Movie_8232,1991,150,Drama,3.6,84.7,18680032,53787451
8233,Movie_8233,2000,84,Crime,3.4,17.2,134878875,430463457
8234,Movie_8234,2006,133,Fantasy,4.6,15.3,27393196,84222813
8235,Movie_8235,1997,121,Animation,3.3,100.0,5268552,2634276
8236,Movie_8236,2011,170,Fantasy,4.1,100.0,135609609,368689392
8237,Movie_8237,1993,129,Action,2.3,100.0,138629545,404976934
8238,Movie_8238,2000,73,Animation,3.0,12.1,9648562,48242810
8239,Movie_8239,1997,150,Comedy,3.7,44.3,84756456,225832441
8240,Movie_8240,1998,106,Documentary,3.5,38.3,99003647,101701228
8241,Movie_8241,2015,105,Horror,4.5,11.4,21971504,17780276
8242,Movie_8242,1991,120,Family,3.7,29.7,8687947,19733156
8243,Movie_8243,2005,102,Drama,4.6,31.3,80085545,131554474
8244,Movie_8244,2020,173,Family,3.9,13.8,1435721,4766786
8245,Movie_8245,1995,144,Documentary,2.8,100.0,48301298,200280548
8246,Movie_8246,2010,85,Documentary,3.3,33.9,20925624,10462812
8247,Movie_8247,2015,98,Thriller,3.4,37.2,45320330,98398400
8248,Movie_8248,2008,80,Documentary,4.5,45.6,77758735,294596344
8249,Movie_8249,2017,149,Animation,3.3,100.0,88228099,294729909
8250,Movie_8250,1997,117,Thriller,3.4,38.1,324036497,540534266
8251,Movie_8251,2003,90,Horror,3.2,38.9,51113870,147109605
8252,Movie_8252,2013,167,War,3.6,13.7,12645618,46830940
8253,Movie_8253,2015,135,Comedy,4.0,46.2,16155261,40912503
8254,Movie_8254,2020,125,Mystery,4.1,24.0,28647914,90413911
8255,Movie_8255,2021,124,Documentary,3.2,52.0,94348788,355731720
8256,Movie_8256,1991,79,Sci-Fi,1.9,17.9,22852792,55328596
8257,Movie_8257,2014,136,Drama,3.7,62.9,58280884,151049465
8258,Movie_8258,1991,107,Animation,3.6,48.2,2306791,8135861
8259,Movie_8259,1990,146,Comedy,3.6,32.2,28111031,90419296
8260,Movie_8260,2001,139,Documentary,3.5,5.1,9137650,35280955
8261,Movie_8261,1998,118,Action,3.7,49.3,139389546,478955810
8262,Movie_8262,2017,116,Mystery,1.9,98.0,78375342,333608710
8263,Movie_8263,2022,169,War,3.6,9.4,7467985,14364332
8264,Movie_8264,2011,79,Drama,2.7,4.4,25695798,72871390
8265,Movie_8265,2014,102,Sci-Fi,4.4,2.0,4201249,9919052
8266,Movie_8266,2007,154,War,3.6,1.6,68631148,57681014
8267,Movie_8267,1995,164,Mystery,2.9,92.3,10620414,16130889
8268,Movie_8268,2007,115,Action,2.6,65.0,81567302,294377620
8269,Movie_8269,2005,99,Mystery,2.8,11.3,3845275,12181073
8270,Movie_8270,2004,99,Sci-Fi,3.0,100.0,42543581,147877757
8271,Movie_8271,1997,76,Romance,3.5,7.3,46850342,108333619
8272,Movie_8272,2002,180,Sci-Fi,2.5,23.4,20348417,54525269
8273,Movie_8273,1996,115,Romance,3.7,30.1,8968788,26413322
8274,Movie_8274,2006,133,Sci-Fi,4.3,3.9,19565478,43493366
8275,Movie_8275,2021,134,Horror,4.4,21.3,34210537,99413461
8276,Movie_8276,2011,164,Mystery,3.2,5.4,173862326,86931163
8277,Movie_8277,2002,107,Western,3.5,78.0,29614605,76027785
8278,Movie_8278,2012,109,War,3.0,2.4,10497907,21447879
8279,Movie_8279,2018,144,Mystery,2.5,1.0,1311358,3965315
8280,Movie_8280,2011,66,Fantasy,3.1,65.9,413174,1742730
8281,Movie_8281,1990,164,Horror,2.1,75.9,26955938,82974125
8282,Movie_8282,2018,172,Fantasy,1.9,34.2,17570818,55265451
8283,Movie_8283,1994,127,Mystery,3.7,19.1,6113010,28686445
8284,Movie_8284,1999,91,Fantasy,3.7,13.5,9447699,20636902
8285,Movie_8285,2008,145,Comedy,4.5,6.2,21531914,35442865
8286,Movie_8286,1996,114,Adventure,4.6,33.1,58018558,66770775
8287,Movie_8287,2002,124,Drama,3.6,33.8,47027628,188969863
8288,Movie_8288,1999,126,Sci-Fi,2.7,30.4,4166652,15223312
8289,Movie_8289,1991,100,Comedy,2.7,75.3,7717417,8359161
8290,Movie_8290,1995,130,Thriller,2.7,5.3,119517830,433338153
8291,Movie_8291,1997,76,Crime,3.7,55.4,3686700,11120575
8292,Movie_8292,2014,60,Action,2.9,25.7,11086776,12519154
8293,Movie_8293,1996,130,Mystery,2.4,13.8,19132042,56326200
8294,Movie_8294,2012,151,Romance,3.8,57.2,13075970,35345052
8295,Movie_8295,2008,104,Horror,4.2,11.0,17183588,43175379
8296,Movie_8296,2011,102,Sci-Fi,2.9,13.1,65049967,74202349
8297,Movie_8297,2002,139,Documentary,3.5,100.0,4991742,24958710
8298,Movie_8298,2010,119,Romance,4.7,100.0,21711241,29213781
8299,Movie_8299,1990,103,War,4.2,59.7,47302623,74411418
8300,Movie_8300,2008,129,Drama,2.8,19.0,2503699,3016520
8301,Movie_8301,2022,120,Animation,4.7,38.5,2265282,8727383
8302,Movie_8302,1993,82,Horror,4.1,6.8,34514312,48116976
8303,Movie_8303,1992,116,Adventure,4.8,20.3,115041605,246065892
8304,Movie_8304,2016,125,Sci-Fi,3.4,3.5,29418502,87439103
8305,Movie_8305,2017,103,Romance,2.8,47.1,26098091,13049045
8306,Movie_8306,1995,147,Romance,3.5,97.4,510486,807774
8307,Movie_8307,1995,134,Western,2.4,82.9,65971312,115168574
8308,Movie_8308,2012,111,Horror,4.2,96.9,8961425,32224928
8309,Movie_8309,2022,124,Drama,3.1,9.6,59948210,140131214
8310,Movie_8310,2005,108,Western,3.8,52.5,21424374,44266770
8311,Movie_8311,2013,113,Action,5.0,100.0,2301596,8218816
8312,Movie_8312,1994,114,Adventure,3.1,76.5,19867459,40031208
8313,Movie_8313,2002,66,Animation,3.5,1.0,53875868,205726472
8314,Movie_8314,2001,120,Comedy,3.1,100.0,73123934,365619670
8315,Movie_8315,1994,129,War,3.4,61.2,50467486,190521315
8316,Movie_8316,2020,193,Crime,3.3,6.5,62076946,282489723
8317,Movie_8317,2017,133,Western,4.3,18.8,13453754,42182747
8318,Movie_8318,2017,100,Comedy,4.2,6.3,167976165,467941722
8319,Movie_8319,2019,70,War,3.3,65.4,12868022,31999486
8320,Movie_8320,2007,88,Horror,3.6,1.0,9322447,33241607
8321,Movie_8321,2016,105,Animation,3.2,31.2,14371554,17711541
8322,Movie_8322,2015,105,Action,4.6,100.0,178876166,643909059
8323,Movie_8323,2007,112,War,1.5,95.2,3357957,7101452
8324,Movie_8324,2022,107,Drama,2.9,44.2,74238442,235004982
8325,Movie_8325,2014,113,Romance,3.8,59.2,5562586,15014851
8326,Movie_8326,2020,107,Horror,4.2,46.3,74204499,239278394
8327,Movie_8327,1991,120,Documentary,4.5,83.3,16218966,53748080
8328,Movie_8328,2022,92,Adventure,3.5,100.0,64845201,181857602
8329,Movie_8329,2021,82,Adventure,3.0,72.7,2512092,6898131
8330,Movie_8330,2007,112,Animation,3.5,10.0,20368001,41697658
8331,Movie_8331,2006,133,Family,4.3,23.3,31239343,79987279
8332,Movie_8332,2023,86,Family,3.0,76.7,1044589,1809842
8333,Movie_8333,1996,102,Horror,3.5,86.6,9974302,13562060
8334,Movie_8334,2019,115,War,3.3,49.6,9244129,8282535
8335,Movie_8335,2001,114,Horror,4.5,62.6,32831285,107438832
8336,Movie_8336,2000,142,Horror,2.6,9.6,7145793,10539939
8337,Movie_8337,1993,148,Western,1.5,23.3,188983951,582861810
8338,Movie_8338,2014,126,Romance,3.4,38.2,108987324,282586656
8339,Movie_8339,2021,156,Horror,4.0,100.0,12701810,16550628
8340,Movie_8340,2009,108,Mystery,3.1,80.3,13342364,11529871
8341,Movie_8341,2020,145,Thriller,2.0,10.7,147278097,423129793
8342,Movie_8342,1993,101,Romance,4.0,21.7,17801203,24583330
8343,Movie_8343,1990,128,Family,3.1,12.2,27520692,76106438
8344,Movie_8344,1992,139,Drama,3.7,8.3,60445812,184061145
8345,Movie_8345,2011,121,Thriller,3.3,6.4,21082515,29885073
8346,Movie_8346,2006,91,Adventure,1.7,100.0,116372987,130929528
8347,Movie_8347,2003,69,Action,3.8,100.0,44462510,102834018
8348,Movie_8348,2002,136,Documentary,4.0,33.0,41878118,91902145
8349,Movie_8349,1991,111,Mystery,3.3,39.8,40404948,71882456
8350,Movie_8350,2002,113,Family,2.6,91.2,5941835,2970917
8351,Movie_8351,2005,165,Action,5.0,52.3,78137704,274199247
8352,Movie_8352,2007,91,Animation,3.8,66.0,42444881,102138113
8353,Movie_8353,1996,142,War,2.4,78.3,2750228,8450889
8354,Movie_8354,2019,97,Action,5.0,33.0,94976296,231472718
8355,Movie_8355,1996,114,Horror,3.0,100.0,65366425,221414448
8356,Movie_8356,2004,87,Fantasy,4.6,49.5,17046349,38251141
8357,Movie_8357,2008,97,Drama,4.0,50.2,16846365,36564188
8358,Movie_8358,1991,132,Thriller,3.8,7.6,35131200,57650305
8359,Movie_8359,2002,158,Family,4.6,100.0,362903,1002397
8360,Movie_8360,2020,132,Fantasy,2.0,3.7,82936834,176566037
8361,Movie_8361,2005,129,Animation,4.0,100.0,142404836,282963969
8362,Movie_8362,1995,196,Horror,3.2,100.0,29583920,23652015
8363,Movie_8363,2017,136,Mystery,5.0,97.0,38455441,79967473
8364,Movie_8364,2021,91,Adventure,2.0,56.0,82979950,240797357
8365,Movie_8365,1999,69,Documentary,3.7,46.9,16258742,38467617
8366,Movie_8366,2007,131,Crime,3.8,100.0,33837171,103712850
8367,Movie_8367,1993,77,Comedy,3.0,100.0,5882567,8612331
8368,Movie_8368,1998,89,Documentary,3.3,83.5,60517612,116910921
8369,Movie_8369,1996,129,War,3.1,4.5,78716807,227044070
8370,Movie_8370,1997,151,Documentary,2.7,23.3,3462447,8566185
8371,Movie_8371,1996,111,Romance,2.8,100.0,107031603,53515801
8372,Movie_8372,1992,83,Animation,3.4,60.6,23461753,45400969
8373,Movie_8373,2006,115,Thriller,4.0,6.5,127684942,179579917
8374,Movie_8374,1991,111,Adventure,3.0,21.4,115215591,269378299
8375,Movie_8375,2004,123,Fantasy,1.6,1.0,78247059,39123529
8376,Movie_8376,2018,83,Family,3.4,100.0,88641861,239596910
8377,Movie_8377,2011,94,Thriller,3.7,68.7,17080408,54031712
8378,Movie_8378,1993,150,Comedy,3.3,28.6,22886895,43106170
8379,Movie_8379,1995,142,Documentary,3.5,71.4,13725881,30524824
8380,Movie_8380,2015,154,Animation,4.2,100.0,21886869,39039809
8381,Movie_8381,2000,64,Western,3.4,16.4,41265992,168533333
8382,Movie_8382,2015,93,Mystery,4.2,16.8,99766216,381653707
8383,Movie_8383,2006,149,Family,3.7,33.0,39613405,144569970
8384,Movie_8384,2013,137,Animation,2.7,61.4,59649359,262293662
8385,Movie_8385,2017,132,Adventure,4.4,100.0,7297012,27776112
8386,Movie_8386,2020,109,War,2.4,8.9,140311843,276530997
8387,Movie_8387,2002,101,Drama,1.8,20.9,43754693,114160111
8388,Movie_8388,2005,120,Thriller,3.6,22.6,74762983,228151377
8389,Movie_8389,2004,106,Western,4.0,64.7,327361562,923198894
8390,Movie_8390,2007,135,Animation,3.9,100.0,98207737,102730576
8391,Movie_8391,2016,121,Sci-Fi,2.5,10.2,35096156,111357604
8392,Movie_8392,2017,90,Fantasy,3.6,62.5,101263082,305975655
8393,Movie_8393,1998,139,War,2.2,100.0,53782723,165776896
8394,Movie_8394,2001,157,Animation,3.8,6.5,65470025,184983868
8395,Movie_8395,2004,159,War,3.6,50.4,50708244,126201722
8396,Movie_8396,2010,140,Family,3.9,11.3,16958156,53157806
8397,Movie_8397,2022,140,Adventure,4.1,29.1,20359122,10179561
8398,Movie_8398,2008,85,Fantasy,3.9,6.8,40860626,123041535
8399,Movie_8399,2012,99,Action,2.4,57.5,103603886,365437631
8400,Movie_8400,2002,114,Romance,3.1,25.7,30123561,126712082
8401,Movie_8401,1990,137,Animation,2.6,41.9,38888157,118762516
8402,Movie_8402,2018,101,Mystery,1.5,37.1,23030123,36486090
8403,Movie_8403,2013,110,Thriller,4.1,59.2,915096,1820424
8404,Movie_8404,2005,136,Adventure,4.0,100.0,51576583,154129434
8405,Movie_8405,2014,124,Sci-Fi,2.8,16.4,41728128,122357005
8406,Movie_8406,2012,130,Thriller,2.9,45.2,191421722,278793044
8407,Movie_8407,2017,96,Sci-Fi,3.5,42.6,35460452,93897130
8408,Movie_8408,2005,110,Romance,3.1,18.9,38280278,88679071
8409,Movie_8409,2000,105,War,4.4,34.6,16582531,36718045
8410,Movie_8410,1992,119,Drama,3.2,2.1,5245757,13572692
8411,Movie_8411,2004,107,Crime,2.8,27.8,61476967,157216911
8412,Movie_8412,1990,102,War,3.8,15.8,82621351,335948048
8413,Movie_8413,1996,123,Family,2.8,99.7,101895219,53306670
8414,Movie_8414,1990,182,Adventure,4.1,22.1,25898534,63700015
8415,Movie_8415,2021,137,Family,3.5,10.7,60796361,152150805
8416,Movie_8416,1998,66,Drama,4.2,37.7,15237485,10214731
8417,Movie_8417,2018,130,Romance,4.3,83.3,14570528,46681103
8418,Movie_8418,2015,104,Mystery,2.5,21.9,272751581,913327880
8419,Movie_8419,2012,91,Crime,3.6,93.8,94669459,86980695
8420,Movie_8420,2018,141,Adventure,3.5,19.7,14800040,48735894
8421,Movie_8421,2022,122,Horror,3.4,66.5,28405022,46754387
8422,Movie_8422,1996,194,Mystery,4.4,6.1,41616830,119182610
8423,Movie_8423,2001,116,Drama,3.5,3.2,652831,1775755
8424,Movie_8424,2020,113,Horror,2.4,66.9,160043955,438671835
8425,Movie_8425,2021,155,Comedy,3.1,23.0,5757719,2878859
8426,Movie_8426,2009,120,Comedy,2.9,25.0,84978930,69806123
8427,Movie_8427,2006,88,Family,3.2,42.7,186339909,506455571
8428,Movie_8428,1992,93,Documentary,3.5,100.0,60908508,184552217
8429,Movie_8429,1990,110,Fantasy,2.9,9.4,170095384,268210463
8430,Movie_8430,2016,139,Mystery,4.0,17.8,994319,3850882
8431,Movie_8431,2022,158,War,4.7,52.3,21890255,40749548
8432,Movie_8432,2009,144,Adventure,3.6,60.4,32356328,69728719
8433,Movie_8433,2003,137,Crime,4.1,61.2,76379059,178558791
8434,Movie_8434,1994,152,Documentary,2.7,45.2,53142748,145688297
8435,Movie_8435,2012,138,Family,4.2,44.4,66592033,159788433
8436,Movie_8436,2004,92,Comedy,4.6,8.0,7812917,17166924
8437,Movie_8437,1995,113,Mystery,4.5,90.0,93140905,223568805
8438,Movie_8438,2022,104,Drama,3.0,1.0,86362069,235858691
8439,Movie_8439,2008,157,Mystery,4.5,27.0,73247937,200849598
8440,Movie_8440,2002,91,Drama,4.9,12.1,85173672,236735473
8441,Movie_8441,2018,91,Comedy,3.1,5.5,12014158,29974291
8442,Movie_8442,1995,125,Western,4.1,19.2,7556666,24079140
8443,Movie_8443,2004,177,Action,3.0,53.5,112719067,300454626
8444,Movie_8444,2005,142,Animation,2.4,34.4,157339766,438790208
8445,Movie_8445,2013,151,Adventure,3.3,100.0,27605515,79980345
8446,Movie_8446,2012,86,Sci-Fi,3.1,45.8,29619847,92605720
8447,Movie_8447,1999,140,Sci-Fi,3.4,14.6,67541933,224689408
8448,Movie_8448,2006,86,Romance,1.4,36.2,34159750,82783945
8449,Movie_8449,2019,141,Animation,3.8,12.9,18811492,57261506
8450,Movie_8450,1999,72,Crime,3.3,9.8,10541981,38565158
8451,Movie_8451,2008,109,Mystery,4.1,100.0,1145585,1817608
8452,Movie_8452,2018,60,Romance,3.1,31.6,44300039,109056750
8453,Movie_8453,1991,93,Action,4.9,52.7,7666530,16600202
8454,Movie_8454,2008,77,Crime,3.2,100.0,97720142,367684735
8455,Movie_8455,1996,139,Adventure,3.6,19.4,203342266,253891305
8456,Movie_8456,2015,122,Western,2.7,77.8,30600498,56516501
8457,Movie_8457,2004,105,Thriller,3.6,77.8,6140595,23134366
8458,Movie_8458,1992,123,Comedy,3.7,86.9,43735542,116334348
8459,Movie_8459,2005,95,Documentary,3.0,10.5,42651550,125493798
8460,Movie_8460,1991,129,Western,4.1,100.0,7156219,16307402
8461,Movie_8461,2020,117,Western,3.1,16.1,52054484,150367885
8462,Movie_8462,2017,188,Fantasy,4.4,75.0,18994462,45865415
8463,Movie_8463,1996,169,Horror,2.4,8.9,93375439,132032221
8464,Movie_8464,2019,148,Documentary,3.4,100.0,44326638,174850246
8465,Movie_8465,1996,128,Horror,5.0,27.9,28365472,72226723
8466,Movie_8466,2018,132,Sci-Fi,1.6,55.2,165273355,452416053
8467,Movie_8467,2013,157,Mystery,4.3,94.9,33787393,75181855
8468,Movie_8468,1993,128,Romance,3.8,16.6,109148792,440049024
8469,Movie_8469,2018,130,Adventure,3.3,24.6,15347330,47103909
8470,Movie_8470,1994,102,Family,4.4,18.8,29149680,65796596
8471,Movie_8471,2018,99,Crime,3.8,16.6,4380843,12099685
8472,Movie_8472,2019,116,Western,3.3,35.7,27474658,43938315
8473,Movie_8473,2018,60,Fantasy,2.9,39.6,112448814,271876031
8474,Movie_8474,2015,119,War,3.2,4.0,88439919,178291412
8475,Movie_8475,2008,112,Horror,3.3,55.9,185876466,203969595
8476,Movie_8476,2015,146,Fantasy,3.4,27.2,69261523,182057924
8477,Movie_8477,2016,156,Comedy,2.9,100.0,15837576,33649093
8478,Movie_8478,2019,197,Sci-Fi,3.6,100.0,8767178,34912895
8479,Movie_8479,2019,137,Action,3.0,63.7,9893074,10105654
8480,Movie_8480,1992,124,Mystery,3.6,96.1,54144233,112200438
8481,Movie_8481,1996,103,Thriller,5.0,100.0,24083337,66789502
8482,Movie_8482,1998,88,Fantasy,4.2,43.1,26724940,90977848
8483,Movie_8483,2002,147,Fantasy,3.5,100.0,98511075,202350166
8484,Movie_8484,2004,119,Family,2.6,100.0,64852879,311046677
8485,Movie_8485,1994,132,Crime,3.6,5.8,11740176,24849063
8486,Movie_8486,2018,120,Crime,4.9,37.0,9382865,13997550
8487,Movie_8487,2016,121,Horror,2.7,6.1,86279679,205174869
8488,Movie_8488,2016,126,Documentary,1.7,57.6,153532152,662655190
8489,Movie_8489,1997,132,Western,3.8,72.5,10237097,36157174
8490,Movie_8490,2021,148,Action,4.7,100.0,151579800,641093069
8491,Movie_8491,2009,83,Fantasy,4.5,52.5,28082901,110092677
8492,Movie_8492,1999,137,Crime,4.8,30.3,118042009,515835984
8493,Movie_8493,2002,81,Drama,2.5,8.5,69486442,175114041
8494,Movie_8494,2018,141,Mystery,3.2,6.7,117752212,515584008
8495,Movie_8495,1997,129,Western,3.8,33.2,51802650,152084793
8496,Movie_8496,2018,117,War,1.7,89.4,8539997,27117172
8497,Movie_8497,2020,118,Family,3.5,69.5,3113249,12283857
8498,Movie_8498,2019,124,Crime,3.1,100.0,49323902,239168792
8499,Movie_8499,2011,152,Animation,3.3,83.3,3006386,12627963
8500,Movie_8500,2010,150,Documentary,3.7,11.5,13458495,16430642
8501,Movie_8501,2001,146,Drama,3.2,11.2,11548104,29347545
8502,Movie_8502,2000,79,Sci-Fi,2.6,30.6,27852531,70119915
8503,Movie_8503,1991,137,Thriller,4.1,10.6,45488144,67466737
8504,Movie_8504,1991,60,Comedy,2.6,10.4,121048443,164074537
8505,Movie_8505,2023,60,Fantasy,3.4,15.6,137593837,271965300
8506,Movie_8506,1992,153,Thriller,2.8,1.1,201918315,652170552
8507,Movie_8507,2005,76,Mystery,4.0,42.4,72158779,240750712
8508,Movie_8508,1993,114,Comedy,2.2,25.3,127103713,278379860
8509,Movie_8509,2012,162,Mystery,3.4,13.6,78181576,46530028
8510,Movie_8510,2009,137,Horror,3.7,7.2,120732388,322283764
8511,Movie_8511,2014,131,Adventure,3.7,30.4,5500522,22651604
8512,Movie_8512,2019,118,Fantasy,4.4,46.1,162952263,294563236
8513,Movie_8513,2007,123,Comedy,4.2,100.0,13365424,54703871
8514,Movie_8514,2000,101,Comedy,3.9,14.6,42020908,103263425
8515,Movie_8515,2018,105,Horror,1.9,1.3,36369077,128881109
8516,Movie_8516,2006,122,Action,4.0,66.6,41558672,152365844
8517,Movie_8517,2015,126,Thriller,4.5,13.4,60538047,119017616
8518,Movie_8518,2012,115,Adventure,2.9,33.1,38782714,93338768
8519,Movie_8519,2009,60,Romance,4.4,82.6,58357616,182208834
8520,Movie_8520,1991,166,Animation,4.2,1.9,38220187,95813988
8521,Movie_8521,2013,148,Drama,2.9,7.6,605812,750416
8522,Movie_8522,2020,113,Romance,3.1,5.2,49357998,129927047
8523,Movie_8523,2016,149,Fantasy,2.7,13.3,40506670,123063916
8524,Movie_8524,1991,109,Romance,4.3,9.5,44075651,93246448
8525,Movie_8525,2003,129,Crime,3.0,19.0,78083,96158
8526,Movie_8526,1993,62,Comedy,3.0,68.6,31625826,136016126
8527,Movie_8527,2002,127,Sci-Fi,3.3,2.2,103962960,316991504
8528,Movie_8528,1997,111,Adventure,2.6,3.8,20214946,73987416
8529,Movie_8529,1991,126,Thriller,3.9,41.5,29428732,79507694
8530,Movie_8530,1995,171,Sci-Fi,3.3,36.7,6530737,16750064
8531,Movie_8531,2020,119,Romance,4.4,32.1,29913153,111616150
8532,Movie_8532,1999,106,Thriller,4.2,36.3,25190712,60274899
8533,Movie_8533,2010,106,Western,4.8,67.7,107296417,240487824
8534,Movie_8534,1999,77,Drama,2.2,42.9,1804185,6376364
8535,Movie_8535,2012,132,Documentary,2.5,30.5,151017836,580939274
8536,Movie_8536,1992,136,Romance,3.5,4.3,42948659,86467237
8537,Movie_8537,2021,121,Romance,3.6,100.0,37712248,126232283
8538,Movie_8538,2009,147,Drama,3.3,13.7,108666579,129729876
8539,Movie_8539,1999,147,Family,4.8,100.0,10598401,25221236
8540,Movie_8540,2018,122,Fantasy,3.2,23.8,11723715,35440859
8541,Movie_8541,2023,137,Horror,3.9,57.6,103742958,198804747
8542,Movie_8542,2009,185,Crime,3.8,30.3,132567615,408299533
8543,Movie_8543,1997,95,Mystery,3.0,21.9,90949740,266261262
8544,Movie_8544,1996,143,Crime,3.9,47.6,2107027,6461968
8545,Movie_8545,1995,122,Comedy,3.5,38.4,52787584,181897720
8546,Movie_8546,2000,151,Mystery,4.5,13.2,29995359,71262579
8547,Movie_8547,2007,96,Animation,4.4,20.5,82467377,129749237
8548,Movie_8548,2018,126,Sci-Fi,1.5,1.7,8606714,16769799
8549,Movie_8549,2014,99,Drama,2.3,10.8,126494781,267111860
8550,Movie_8550,2010,66,Sci-Fi,3.4,20.5,20428553,94654006
8551,Movie_8551,1992,162,Sci-Fi,4.2,100.0,19521136,21377138
8552,Movie_8552,2007,106,Crime,3.6,37.4,9826745,16161911
8553,Movie_8553,2013,94,Drama,3.8,60.3,348729,576551
8554,Movie_8554,1999,102,War,5.0,56.0,18752362,76408448
8555,Movie_8555,2016,174,Adventure,3.0,100.0,8027461,22116653
8556,Movie_8556,2001,159,Fantasy,3.9,40.6,66997189,93936973
8557,Movie_8557,1996,113,Fantasy,3.6,44.0,70660213,182749558
8558,Movie_8558,2006,145,Sci-Fi,4.2,17.8,87993416,191936016
8559,Movie_8559,1990,87,Fantasy,4.3,49.2,272826,574041
8560,Movie_8560,2015,135,Sci-Fi,3.9,70.9,21653388,67374894
8561,Movie_8561,2004,107,Sci-Fi,4.6,5.4,291233,600541
8562,Movie_8562,2022,133,Crime,4.6,32.7,35434874,110031076
8563,Movie_8563,2020,78,Thriller,3.8,27.4,119849038,377675895
8564,Movie_8564,1990,102,Horror,3.4,6.0,26203164,41933587
8565,Movie_8565,1997,125,Romance,3.7,20.9,103440271,205615792
8566,Movie_8566,2001,125,Fantasy,2.2,38.3,147422208,361421376
8567,Movie_8567,2008,76,Action,3.1,52.5,13581674,63796184
8568,Movie_8568,2014,90,Adventure,2.7,17.0,510348,1250947
8569,Movie_8569,2021,132,Horror,4.2,32.3,67270901,189060266
8570,Movie_8570,2001,129,Crime,4.6,66.2,43257344,98993319
8571,Movie_8571,2002,139,Crime,4.0,27.4,21320313,39912764
8572,Movie_8572,2017,125,Documentary,3.4,100.0,22911958,40852562
8573,Movie_8573,1990,88,Thriller,2.9,1.6,4222220,11644509
8574,Movie_8574,1995,109,Family,4.2,15.1,102423258,314239676
8575,Movie_8575,1997,135,Romance,4.3,7.2,13857853,6928926
8576,Movie_8576,1993,89,Action,3.4,39.0,5107420,14521719
8577,Movie_8577,1994,86,Horror,3.5,9.8,75600615,224559311
8578,Movie_8578,2014,110,Romance,3.2,67.7,33186655,130511274
8579,Movie_8579,2011,128,Fantasy,3.8,100.0,71963003,253416340
8580,Movie_8580,2017,64,Comedy,3.2,11.6,116075584,232691922
8581,Movie_8581,2012,112,Family,3.4,100.0,24073616,35977844
8582,Movie_8582,1993,135,Romance,2.6,50.0,2800547,5353314
8583,Movie_8583,1993,141,War,3.7,10.9,14600534,42797965
8584,Movie_8584,2010,89,Sci-Fi,4.9,66.7,2621011,5665171
8585,Movie_8585,1991,131,Romance,3.8,4.8,8076251,24310325
8586,Movie_8586,1996,149,Crime,4.3,58.9,94506242,408606791
